"","year","iso3","mmr","scenario"
"3317","2028","STP",112.895544337787,"-0.032 (60th percentile)"
"3318","2029","STP",109.305742971481,"-0.032 (60th percentile)"
"3319","2030","STP",105.830088482496,"-0.032 (60th percentile)"
"3320","2020","BWA",185.9,"-0.032 (60th percentile)"
"3321","2021","BWA",179.988836030593,"-0.032 (60th percentile)"
"3322","2022","BWA",174.265632574758,"-0.032 (60th percentile)"
"3323","2023","BWA",168.724412949251,"-0.032 (60th percentile)"
"3324","2024","BWA",163.359390514689,"-0.032 (60th percentile)"
"3325","2025","BWA",158.16496263263,"-0.032 (60th percentile)"
"3326","2026","BWA",153.135704814789,"-0.032 (60th percentile)"
"3327","2027","BWA",148.266365058302,"-0.032 (60th percentile)"
"3328","2028","BWA",143.551858361112,"-0.032 (60th percentile)"
"3329","2029","BWA",138.987261411754,"-0.032 (60th percentile)"
"3330","2030","BWA",134.567807447989,"-0.032 (60th percentile)"
"3331","2020","GAB",226.6,"-0.032 (60th percentile)"
"3332","2021","GAB",219.39467587161,"-0.032 (60th percentile)"
"3333","2022","GAB",212.418463375149,"-0.032 (60th percentile)"
"3334","2023","GAB",205.664077322755,"-0.032 (60th percentile)"
"3335","2024","GAB",199.124464177668,"-0.032 (60th percentile)"
"3336","2025","GAB",192.792794688294,"-0.032 (60th percentile)"
"3337","2026","GAB",186.662456756488,"-0.032 (60th percentile)"
"3338","2027","GAB",180.727048532604,"-0.032 (60th percentile)"
"3339","2028","GAB",174.980371730112,"-0.032 (60th percentile)"
"3340","2029","GAB",169.416425152788,"-0.032 (60th percentile)"
"3341","2030","GAB",164.029398427727,"-0.032 (60th percentile)"
"3342","2020","ZWE",356.8,"-0.032 (60th percentile)"
"3343","2021","ZWE",345.454635264742,"-0.032 (60th percentile)"
"3344","2022","ZWE",334.470025296793,"-0.032 (60th percentile)"
"3345","2023","ZWE",323.834698979519,"-0.032 (60th percentile)"
"3346","2024","ZWE",313.537549949656,"-0.032 (60th percentile)"
"3347","2025","ZWE",303.567824999044,"-0.032 (60th percentile)"
"3348","2026","ZWE",293.915112845168,"-0.032 (60th percentile)"
"3349","2027","ZWE",284.569333258752,"-0.032 (60th percentile)"
"3350","2028","ZWE",275.520726537088,"-0.032 (60th percentile)"
"3351","2029","ZWE",266.759843312069,"-0.032 (60th percentile)"
"3352","2030","ZWE",258.277534682316,"-0.032 (60th percentile)"
"3353","2020","UGA",284.1,"-0.032 (60th percentile)"
"3354","2021","UGA",275.066316924644,"-0.032 (60th percentile)"
"3355","2022","UGA",266.319882810591,"-0.032 (60th percentile)"
"3356","2023","UGA",257.85156384552,"-0.032 (60th percentile)"
"3357","2024","UGA",249.652516649936,"-0.032 (60th percentile)"
"3358","2025","UGA",241.71417904212,"-0.032 (60th percentile)"
"3359","2026","UGA",234.028261096727,"-0.032 (60th percentile)"
"3360","2027","UGA",226.5867364877,"-0.032 (60th percentile)"
"3361","2028","UGA",219.381834106465,"-0.032 (60th percentile)"
"3362","2029","UGA",212.406029946634,"-0.032 (60th percentile)"
"3363","2030","UGA",205.652039246766,"-0.032 (60th percentile)"
"3364","2020","BEN",522.6,"-0.032 (60th percentile)"
"3365","2021","BEN",505.9826019881,"-0.032 (60th percentile)"
"3366","2022","BEN",489.893596468901,"-0.032 (60th percentile)"
"3367","2023","BEN",474.316181857334,"-0.032 (60th percentile)"
"3368","2024","BEN",459.234090817517,"-0.032 (60th percentile)"
"3369","2025","BEN",444.631573274946,"-0.032 (60th percentile)"
"3370","2026","BEN",430.493379968847,"-0.032 (60th percentile)"
"3371","2027","BEN",416.804746527533,"-0.032 (60th percentile)"
"3372","2028","BEN",403.551378050118,"-0.032 (60th percentile)"
"3373","2029","BEN",390.719434178496,"-0.032 (60th percentile)"
"3374","2030","BEN",378.295514643998,"-0.032 (60th percentile)"
"3375","2020","CIV",479.9,"-0.032 (60th percentile)"
"3376","2021","CIV",464.64035724089,"-0.032 (60th percentile)"
"3377","2022","CIV",449.865933688147,"-0.032 (60th percentile)"
"3378","2023","CIV",435.561300561298,"-0.032 (60th percentile)"
"3379","2024","CIV",421.711519677242,"-0.032 (60th percentile)"
"3380","2025","CIV",408.302127850452,"-0.032 (60th percentile)"
"3381","2026","CIV",395.319121789226,"-0.032 (60th percentile)"
"3382","2027","CIV",382.748943472184,"-0.032 (60th percentile)"
"3383","2028","CIV",370.578465989766,"-0.032 (60th percentile)"
"3384","2029","CIV",358.794979835936,"-0.032 (60th percentile)"
"3385","2030","CIV",347.386179635772,"-0.032 (60th percentile)"
"3386","2020","TGO",399,"-0.032 (60th percentile)"
"3387","2021","TGO",386.312778785403,"-0.032 (60th percentile)"
"3388","2022","TGO",374.028980082456,"-0.032 (60th percentile)"
"3389","2023","TGO",362.135776044922,"-0.032 (60th percentile)"
"3390","2024","TGO",350.620746720607,"-0.032 (60th percentile)"
"3391","2025","TGO",339.471867081331,"-0.032 (60th percentile)"
"3392","2026","TGO",328.677494465308,"-0.032 (60th percentile)"
"3393","2027","TGO",318.22635641884,"-0.032 (60th percentile)"
"3394","2028","TGO",308.107538924602,"-0.032 (60th percentile)"
"3395","2029","TGO",298.310475004248,"-0.032 (60th percentile)"
"3396","2030","TGO",288.82493368342,"-0.032 (60th percentile)"
"3397","2020","GHA",263.1,"-0.032 (60th percentile)"
"3398","2021","GHA",254.734065409623,"-0.032 (60th percentile)"
"3399","2022","GHA",246.634147016777,"-0.032 (60th percentile)"
"3400","2023","GHA",238.791786158945,"-0.032 (60th percentile)"
"3401","2024","GHA",231.198793138325,"-0.032 (60th percentile)"
"3402","2025","GHA",223.847238669419,"-0.032 (60th percentile)"
"3403","2026","GHA",216.729445598553,"-0.032 (60th percentile)"
"3404","2027","GHA",209.837980886709,"-0.032 (60th percentile)"
"3405","2028","GHA",203.165647847275,"-0.032 (60th percentile)"
"3406","2029","GHA",196.70547863062,"-0.032 (60th percentile)"
"3407","2030","GHA",190.450726947639,"-0.032 (60th percentile)"
"3408","2020","MUS",84.36,"-0.032 (60th percentile)"
"3409","2021","MUS",81.6775589431996,"-0.032 (60th percentile)"
"3410","2022","MUS",79.0804129317193,"-0.032 (60th percentile)"
"3411","2023","MUS",76.5658497923549,"-0.032 (60th percentile)"
"3412","2024","MUS",74.131243592357,"-0.032 (60th percentile)"
"3413","2025","MUS",71.7740518971956,"-0.032 (60th percentile)"
"3414","2026","MUS",69.4918131155223,"-0.032 (60th percentile)"
"3415","2027","MUS",67.2821439285547,"-0.032 (60th percentile)"
"3416","2028","MUS",65.1427368012016,"-0.032 (60th percentile)"
"3417","2029","MUS",63.0713575723267,"-0.032 (60th percentile)"
"3418","2030","MUS",61.0658431216374,"-0.032 (60th percentile)"
"3419","2020","LSO",566.2,"-0.032 (60th percentile)"
"3420","2021","LSO",548.196228943096,"-0.032 (60th percentile)"
"3421","2022","LSO",530.764933640819,"-0.032 (60th percentile)"
"3422","2023","LSO",513.887910768508,"-0.032 (60th percentile)"
"3423","2024","LSO",497.547535822576,"-0.032 (60th percentile)"
"3424","2025","LSO",481.726744715412,"-0.032 (60th percentile)"
"3425","2026","LSO",466.409015955532,"-0.032 (60th percentile)"
"3426","2027","LSO",451.578353394354,"-0.032 (60th percentile)"
"3427","2028","LSO",437.219269521578,"-0.032 (60th percentile)"
"3428","2029","LSO",423.316769291742,"-0.032 (60th percentile)"
"3429","2030","LSO",409.856334465044,"-0.032 (60th percentile)"
"3430","2020","KEN",530,"-0.032 (60th percentile)"
"3431","2021","KEN",513.147300141012,"-0.032 (60th percentile)"
"3432","2022","KEN",496.830474796245,"-0.032 (60th percentile)"
"3433","2023","KEN",481.032484470698,"-0.032 (60th percentile)"
"3434","2024","KEN",465.736831483513,"-0.032 (60th percentile)"
"3435","2025","KEN",450.927542739612,"-0.032 (60th percentile)"
"3436","2026","KEN",436.589153049156,"-0.032 (60th percentile)"
"3437","2027","KEN",422.706688977406,"-0.032 (60th percentile)"
"3438","2028","KEN",409.265653208118,"-0.032 (60th percentile)"
"3439","2029","KEN",396.252009404139,"-0.032 (60th percentile)"
"3440","2030","KEN",383.652167549405,"-0.032 (60th percentile)"
"3441","2020","MWI",380.7,"-0.032 (60th percentile)"
"3442","2021","MWI",368.594673893742,"-0.032 (60th percentile)"
"3443","2022","MWI",356.874267462133,"-0.032 (60th percentile)"
"3444","2023","MWI",345.526541203764,"-0.032 (60th percentile)"
"3445","2024","MWI",334.539644803346,"-0.032 (60th percentile)"
"3446","2025","MWI",323.902104756548,"-0.032 (60th percentile)"
"3447","2026","MWI",313.602812388328,"-0.032 (60th percentile)"
"3448","2027","MWI",303.631012252262,"-0.032 (60th percentile)"
"3449","2028","MWI",293.976290898737,"-0.032 (60th percentile)"
"3450","2029","MWI",284.628566000293,"-0.032 (60th percentile)"
"3451","2030","MWI",275.578075822752,"-0.032 (60th percentile)"
"3452","2020","CMR",437.8,"-0.032 (60th percentile)"
"3453","2021","CMR",423.879033965538,"-0.032 (60th percentile)"
"3454","2022","CMR",410.400720501502,"-0.032 (60th percentile)"
"3455","2023","CMR",397.350984342022,"-0.032 (60th percentile)"
"3456","2024","CMR",384.716197780155,"-0.032 (60th percentile)"
"3457","2025","CMR",372.483166436608,"-0.032 (60th percentile)"
"3458","2026","CMR",360.639115480982,"-0.032 (60th percentile)"
"3459","2027","CMR",349.171676291148,"-0.032 (60th percentile)"
"3460","2028","CMR",338.068873536819,"-0.032 (60th percentile)"
"3461","2029","CMR",327.319112673834,"-0.032 (60th percentile)"
"3462","2030","CMR",316.911167836093,"-0.032 (60th percentile)"
"3463","2020","MDG",391.5,"-0.032 (60th percentile)"
"3464","2021","MDG",379.051260387181,"-0.032 (60th percentile)"
"3465","2022","MDG",366.998360156094,"-0.032 (60th percentile)"
"3466","2023","MDG",355.328712585431,"-0.032 (60th percentile)"
"3467","2024","MDG",344.030131180746,"-0.032 (60th percentile)"
"3468","2025","MDG",333.090816948223,"-0.032 (60th percentile)"
"3469","2026","MDG",322.499346073103,"-0.032 (60th percentile)"
"3470","2027","MDG",312.244657989914,"-0.032 (60th percentile)"
"3471","2028","MDG",302.316043832034,"-0.032 (60th percentile)"
"3472","2029","MDG",292.703135248529,"-0.032 (60th percentile)"
"3473","2030","MDG",283.395893576589,"-0.032 (60th percentile)"
"3474","2020","COD",547.4,"-0.032 (60th percentile)"
"3475","2021","COD",529.994022824887,"-0.032 (60th percentile)"
"3476","2022","COD",513.141513025405,"-0.032 (60th percentile)"
"3477","2023","COD",496.824871696717,"-0.032 (60th percentile)"
"3478","2024","COD",481.027059535991,"-0.032 (60th percentile)"
"3479","2025","COD",465.731579048422,"-0.032 (60th percentile)"
"3480","2026","COD",450.922457319072,"-0.032 (60th percentile)"
"3481","2027","COD",436.584229332514,"-0.032 (60th percentile)"
"3482","2028","COD",422.701921822875,"-0.032 (60th percentile)"
"3483","2029","COD",409.261037637406,"-0.032 (60th percentile)"
"3484","2030","COD",396.247540597253,"-0.032 (60th percentile)"
"3485","2020","MRT",463.8,"-0.032 (60th percentile)"
"3486","2021","MRT",449.05229774604,"-0.032 (60th percentile)"
"3487","2022","MRT",434.773536246223,"-0.032 (60th percentile)"
"3488","2023","MRT",420.948804334924,"-0.032 (60th percentile)"
"3489","2024","MRT",407.563664985007,"-0.032 (60th percentile)"
"3490","2025","MRT",394.604140231381,"-0.032 (60th percentile)"
"3491","2026","MRT",382.05669657396,"-0.032 (60th percentile)"
"3492","2027","MRT",369.908230844757,"-0.032 (60th percentile)"
"3493","2028","MRT",358.146056524387,"-0.032 (60th percentile)"
"3494","2029","MRT",346.757890493659,"-0.032 (60th percentile)"
"3495","2030","MRT",335.731840206441,"-0.032 (60th percentile)"
"3496","2020","MLI",440.2,"-0.032 (60th percentile)"
"3497","2021","MLI",426.202719852969,"-0.032 (60th percentile)"
"3498","2022","MLI",412.650518877938,"-0.032 (60th percentile)"
"3499","2023","MLI",399.529244649059,"-0.032 (60th percentile)"
"3500","2024","MLI",386.825194752911,"-0.032 (60th percentile)"
"3501","2025","MLI",374.525102479202,"-0.032 (60th percentile)"
"3502","2026","MLI",362.616122966488,"-0.032 (60th percentile)"
"3503","2027","MLI",351.085819788404,"-0.032 (60th percentile)"
"3504","2028","MLI",339.922151966441,"-0.032 (60th percentile)"
"3505","2029","MLI",329.113461395664,"-0.032 (60th percentile)"
"3506","2030","MLI",318.648460670279,"-0.032 (60th percentile)"
"3507","2020","LBR",652.3,"-0.032 (60th percentile)"
"3508","2021","LBR",631.558460154683,"-0.032 (60th percentile)"
"3509","2022","LBR",611.476450395454,"-0.032 (60th percentile)"
"3510","2023","LBR",592.032999283465,"-0.032 (60th percentile)"
"3511","2024","LBR",573.207802220181,"-0.032 (60th percentile)"
"3512","2025","LBR",554.981200243489,"-0.032 (60th percentile)"
"3513","2026","LBR",537.334159498046,"-0.032 (60th percentile)"
"3514","2027","LBR",520.248251358419,"-0.032 (60th percentile)"
"3515","2028","LBR",503.705633184255,"-0.032 (60th percentile)"
"3516","2029","LBR",487.689029687395,"-0.032 (60th percentile)"
"3517","2030","LBR",472.181714891466,"-0.032 (60th percentile)"
"3518","2020","GMB",458.2,"-0.032 (60th percentile)"
"3519","2021","GMB",443.630364008701,"-0.032 (60th percentile)"
"3520","2022","GMB",429.524006701206,"-0.032 (60th percentile)"
"3521","2023","GMB",415.866196951838,"-0.032 (60th percentile)"
"3522","2024","GMB",402.642672048577,"-0.032 (60th percentile)"
"3523","2025","GMB",389.839622798661,"-0.032 (60th percentile)"
"3524","2026","GMB",377.44367910778,"-0.032 (60th percentile)"
"3525","2027","GMB",365.441896017826,"-0.032 (60th percentile)"
"3526","2028","GMB",353.821740188603,"-0.032 (60th percentile)"
"3527","2029","GMB",342.571076809389,"-0.032 (60th percentile)"
"3528","2030","GMB",331.678156926674,"-0.032 (60th percentile)"
"3529","2020","BDI",494.4,"-0.032 (60th percentile)"
"3530","2021","BDI",478.679292810785,"-0.032 (60th percentile)"
"3531","2022","BDI",463.45846554578,"-0.032 (60th percentile)"
"3532","2023","BDI",448.721623249648,"-0.032 (60th percentile)"
"3533","2024","BDI",434.45337638764,"-0.032 (60th percentile)"
"3534","2025","BDI",420.638824774461,"-0.032 (60th percentile)"
"3535","2026","BDI",407.263542014156,"-0.032 (60th percentile)"
"3536","2027","BDI",394.313560434773,"-0.032 (60th percentile)"
"3537","2028","BDI",381.775356502063,"-0.032 (60th percentile)"
"3538","2029","BDI",369.635836696993,"-0.032 (60th percentile)"
"3539","2030","BDI",357.882323842313,"-0.032 (60th percentile)"
"3540","2020","GIN",553.4,"-0.032 (60th percentile)"
"3541","2021","GIN",535.803237543464,"-0.032 (60th percentile)"
"3542","2022","GIN",518.766008966494,"-0.032 (60th percentile)"
"3543","2023","GIN",502.27052246431,"-0.032 (60th percentile)"
"3544","2024","GIN",486.29955196788,"-0.032 (60th percentile)"
"3545","2025","GIN",470.836419154908,"-0.032 (60th percentile)"
"3546","2026","GIN",455.864976032836,"-0.032 (60th percentile)"
"3547","2027","GIN",441.369588075654,"-0.032 (60th percentile)"
"3548","2028","GIN",427.335117896929,"-0.032 (60th percentile)"
"3549","2029","GIN",413.746909441982,"-0.032 (60th percentile)"
"3550","2030","GIN",400.590772682718,"-0.032 (60th percentile)"
"3551","2020","NGA",1047,"-0.032 (60th percentile)"
"3552","2021","NGA",1013.70796839177,"-0.032 (60th percentile)"
"3553","2022","NGA",981.474541720129,"-0.032 (60th percentile)"
"3554","2023","NGA",950.266058944946,"-0.032 (60th percentile)"
"3555","2024","NGA",920.049929364601,"-0.032 (60th percentile)"
"3556","2025","NGA",890.794598581837,"-0.032 (60th percentile)"
"3557","2026","NGA",862.469515551823,"-0.032 (60th percentile)"
"3558","2027","NGA",835.045100678009,"-0.032 (60th percentile)"
"3559","2028","NGA",808.492714922452,"-0.032 (60th percentile)"
"3560","2029","NGA",782.784629898364,"-0.032 (60th percentile)"
"3561","2030","NGA",757.893998913636,"-0.032 (60th percentile)"
"3562","2020","GNB",725.1,"-0.032 (60th percentile)"
"3563","2021","GNB",702.04359874009,"-0.032 (60th percentile)"
"3564","2022","GNB",679.720334480674,"-0.032 (60th percentile)"
"3565","2023","GNB",658.106895263591,"-0.032 (60th percentile)"
"3566","2024","GNB",637.180710393765,"-0.032 (60th percentile)"
"3567","2025","GNB",616.919926868854,"-0.032 (60th percentile)"
"3568","2026","GNB",597.303386558383,"-0.032 (60th percentile)"
"3569","2027","GNB",578.310604108523,"-0.032 (60th percentile)"
"3570","2028","GNB",559.921745549446,"-0.032 (60th percentile)"
"3571","2029","GNB",542.117607582907,"-0.032 (60th percentile)"
"3572","2030","GNB",524.879597528441,"-0.032 (60th percentile)"
"3573","2020","CAF",835.3,"-0.032 (60th percentile)"
"3574","2021","CAF",808.739509071297,"-0.032 (60th percentile)"
"3575","2022","CAF",783.023576598686,"-0.032 (60th percentile)"
"3576","2023","CAF",758.125347695046,"-0.032 (60th percentile)"
"3577","2024","CAF",734.01882139279,"-0.032 (60th percentile)"
"3578","2025","CAF",710.678823491317,"-0.032 (60th percentile)"
"3579","2026","CAF",688.080980267849,"-0.032 (60th percentile)"
"3580","2027","CAF",666.201693024203,"-0.032 (60th percentile)"
"3581","2028","CAF",645.018113442908,"-0.032 (60th percentile)"
"3582","2029","CAF",624.508119726938,"-0.032 (60th percentile)"
"3583","2030","CAF",604.650293498147,"-0.032 (60th percentile)"
"3584","2020","TCD",1063,"-0.032 (60th percentile)"
"3585","2021","TCD",1029.19920764131,"-0.032 (60th percentile)"
"3586","2022","TCD",996.473197563034,"-0.032 (60th percentile)"
"3587","2023","TCD",964.787794325193,"-0.032 (60th percentile)"
"3588","2024","TCD",934.109909182971,"-0.032 (60th percentile)"
"3589","2025","TCD",904.407505532467,"-0.032 (60th percentile)"
"3590","2026","TCD",875.649565455194,"-0.032 (60th percentile)"
"3591","2027","TCD",847.806057326383,"-0.032 (60th percentile)"
"3592","2028","TCD",820.847904453263,"-0.032 (60th percentile)"
"3593","2029","TCD",794.746954710565,"-0.032 (60th percentile)"
"3594","2030","TCD",769.475951141542,"-0.032 (60th percentile)"
"3595","2020","SSD",1223,"-0.032 (60th percentile)"
"3596","2021","SSD",1184.11160013671,"-0.032 (60th percentile)"
"3597","2022","SSD",1146.45975599209,"-0.032 (60th percentile)"
"3598","2023","SSD",1110.00514812767,"-0.032 (60th percentile)"
"3599","2024","SSD",1074.70970736667,"-0.032 (60th percentile)"
"3600","2025","SSD",1040.53657503877,"-0.032 (60th percentile)"
"3601","2026","SSD",1007.4500644889,"-0.032 (60th percentile)"
"3602","2027","SSD",975.415623810129,"-0.032 (60th percentile)"
"3603","2028","SSD",944.399799761374,"-0.032 (60th percentile)"
"3604","2029","SSD",914.370202832569,"-0.032 (60th percentile)"
"3605","2030","SSD",885.295473420608,"-0.032 (60th percentile)"
"3606","2020","ZAF",126.8,"-0.032 (60th percentile)"
"3607","2021","ZAF",122.768071052604,"-0.032 (60th percentile)"
"3608","2022","ZAF",118.864347555026,"-0.032 (60th percentile)"
"3609","2023","ZAF",115.084752888461,"-0.032 (60th percentile)"
"3610","2024","ZAF",111.425340060584,"-0.032 (60th percentile)"
"3611","2025","ZAF",107.882287583741,"-0.032 (60th percentile)"
"3612","2026","ZAF",104.451895484213,"-0.032 (60th percentile)"
"3613","2027","ZAF",101.130581438368,"-0.032 (60th percentile)"
"3614","2028","ZAF",97.914877031678,"-0.032 (60th percentile)"
"3615","2029","ZAF",94.8014241366882,"-0.032 (60th percentile)"
"3616","2030","ZAF",91.7869714061595,"-0.032 (60th percentile)"
"3617","2020","STP",146.2,"-0.032 (60th percentile)"
"3618","2021","STP",141.551198642672,"-0.032 (60th percentile)"
"3619","2022","STP",137.050217764549,"-0.032 (60th percentile)"
"3620","2023","STP",132.692357037012,"-0.032 (60th percentile)"
"3621","2024","STP",128.473065590358,"-0.032 (60th percentile)"
"3622","2025","STP",124.38793726138,"-0.032 (60th percentile)"
"3623","2026","STP",120.43270599205,"-0.032 (60th percentile)"
"3624","2027","STP",116.603241374522,"-0.032 (60th percentile)"
"3625","2028","STP",112.895544337787,"-0.032 (60th percentile)"
"3626","2029","STP",109.305742971481,"-0.032 (60th percentile)"
"3627","2030","STP",105.830088482496,"-0.032 (60th percentile)"
"3628","2020","BWA",185.9,"-0.032 (60th percentile)"
"3629","2021","BWA",179.988836030593,"-0.032 (60th percentile)"
"3630","2022","BWA",174.265632574758,"-0.032 (60th percentile)"
"3631","2023","BWA",168.724412949251,"-0.032 (60th percentile)"
"3632","2024","BWA",163.359390514689,"-0.032 (60th percentile)"
"3633","2025","BWA",158.16496263263,"-0.032 (60th percentile)"
"3634","2026","BWA",153.135704814789,"-0.032 (60th percentile)"
"3635","2027","BWA",148.266365058302,"-0.032 (60th percentile)"
"3636","2028","BWA",143.551858361112,"-0.032 (60th percentile)"
"3637","2029","BWA",138.987261411754,"-0.032 (60th percentile)"
"3638","2030","BWA",134.567807447989,"-0.032 (60th percentile)"
"3639","2020","GAB",226.6,"-0.032 (60th percentile)"
"3640","2021","GAB",219.39467587161,"-0.032 (60th percentile)"
"3641","2022","GAB",212.418463375149,"-0.032 (60th percentile)"
"3642","2023","GAB",205.664077322755,"-0.032 (60th percentile)"
"3643","2024","GAB",199.124464177668,"-0.032 (60th percentile)"
"3644","2025","GAB",192.792794688294,"-0.032 (60th percentile)"
"3645","2026","GAB",186.662456756488,"-0.032 (60th percentile)"
"3646","2027","GAB",180.727048532604,"-0.032 (60th percentile)"
"3647","2028","GAB",174.980371730112,"-0.032 (60th percentile)"
"3648","2029","GAB",169.416425152788,"-0.032 (60th percentile)"
"3649","2030","GAB",164.029398427727,"-0.032 (60th percentile)"
"3650","2020","ZWE",356.8,"-0.032 (60th percentile)"
"3651","2021","ZWE",345.454635264742,"-0.032 (60th percentile)"
"3652","2022","ZWE",334.470025296793,"-0.032 (60th percentile)"
"3653","2023","ZWE",323.834698979519,"-0.032 (60th percentile)"
"3654","2024","ZWE",313.537549949656,"-0.032 (60th percentile)"
"3655","2025","ZWE",303.567824999044,"-0.032 (60th percentile)"
"3656","2026","ZWE",293.915112845168,"-0.032 (60th percentile)"
"3657","2027","ZWE",284.569333258752,"-0.032 (60th percentile)"
"3658","2028","ZWE",275.520726537088,"-0.032 (60th percentile)"
"3659","2029","ZWE",266.759843312069,"-0.032 (60th percentile)"
"3660","2030","ZWE",258.277534682316,"-0.032 (60th percentile)"
"3661","2020","UGA",284.1,"-0.032 (60th percentile)"
"3662","2021","UGA",275.066316924644,"-0.032 (60th percentile)"
"3663","2022","UGA",266.319882810591,"-0.032 (60th percentile)"
"3664","2023","UGA",257.85156384552,"-0.032 (60th percentile)"
"3665","2024","UGA",249.652516649936,"-0.032 (60th percentile)"
"3666","2025","UGA",241.71417904212,"-0.032 (60th percentile)"
"3667","2026","UGA",234.028261096727,"-0.032 (60th percentile)"
"3668","2027","UGA",226.5867364877,"-0.032 (60th percentile)"
"3669","2028","UGA",219.381834106465,"-0.032 (60th percentile)"
"3670","2029","UGA",212.406029946634,"-0.032 (60th percentile)"
"3671","2030","UGA",205.652039246766,"-0.032 (60th percentile)"
"3672","2020","BEN",522.6,"-0.032 (60th percentile)"
"3673","2021","BEN",505.9826019881,"-0.032 (60th percentile)"
"3674","2022","BEN",489.893596468901,"-0.032 (60th percentile)"
"3675","2023","BEN",474.316181857334,"-0.032 (60th percentile)"
"3676","2024","BEN",459.234090817517,"-0.032 (60th percentile)"
"3677","2025","BEN",444.631573274946,"-0.032 (60th percentile)"
"3678","2026","BEN",430.493379968847,"-0.032 (60th percentile)"
"3679","2027","BEN",416.804746527533,"-0.032 (60th percentile)"
"3680","2028","BEN",403.551378050118,"-0.032 (60th percentile)"
"3681","2029","BEN",390.719434178496,"-0.032 (60th percentile)"
"3682","2030","BEN",378.295514643998,"-0.032 (60th percentile)"
"3683","2020","CIV",479.9,"-0.032 (60th percentile)"
"3684","2021","CIV",464.64035724089,"-0.032 (60th percentile)"
"3685","2022","CIV",449.865933688147,"-0.032 (60th percentile)"
"3686","2023","CIV",435.561300561298,"-0.032 (60th percentile)"
"3687","2024","CIV",421.711519677242,"-0.032 (60th percentile)"
"3688","2025","CIV",408.302127850452,"-0.032 (60th percentile)"
"3689","2026","CIV",395.319121789226,"-0.032 (60th percentile)"
"3690","2027","CIV",382.748943472184,"-0.032 (60th percentile)"
"3691","2028","CIV",370.578465989766,"-0.032 (60th percentile)"
"3692","2029","CIV",358.794979835936,"-0.032 (60th percentile)"
"3693","2030","CIV",347.386179635772,"-0.032 (60th percentile)"
"3694","2020","TGO",399,"-0.032 (60th percentile)"
"3695","2021","TGO",386.312778785403,"-0.032 (60th percentile)"
"3696","2022","TGO",374.028980082456,"-0.032 (60th percentile)"
"3697","2023","TGO",362.135776044922,"-0.032 (60th percentile)"
"3698","2024","TGO",350.620746720607,"-0.032 (60th percentile)"
"3699","2025","TGO",339.471867081331,"-0.032 (60th percentile)"
"3700","2026","TGO",328.677494465308,"-0.032 (60th percentile)"
"3701","2027","TGO",318.22635641884,"-0.032 (60th percentile)"
"3702","2028","TGO",308.107538924602,"-0.032 (60th percentile)"
"3703","2029","TGO",298.310475004248,"-0.032 (60th percentile)"
"3704","2030","TGO",288.82493368342,"-0.032 (60th percentile)"
"3705","2020","GHA",263.1,"-0.032 (60th percentile)"
"3706","2021","GHA",254.734065409623,"-0.032 (60th percentile)"
"3707","2022","GHA",246.634147016777,"-0.032 (60th percentile)"
"3708","2023","GHA",238.791786158945,"-0.032 (60th percentile)"
"3709","2024","GHA",231.198793138325,"-0.032 (60th percentile)"
"3710","2025","GHA",223.847238669419,"-0.032 (60th percentile)"
"3711","2026","GHA",216.729445598553,"-0.032 (60th percentile)"
"3712","2027","GHA",209.837980886709,"-0.032 (60th percentile)"
"3713","2028","GHA",203.165647847275,"-0.032 (60th percentile)"
"3714","2029","GHA",196.70547863062,"-0.032 (60th percentile)"
"3715","2030","GHA",190.450726947639,"-0.032 (60th percentile)"
"3716","2020","MUS",84.36,"-0.032 (60th percentile)"
"3717","2021","MUS",81.6775589431996,"-0.032 (60th percentile)"
"3718","2022","MUS",79.0804129317193,"-0.032 (60th percentile)"
"3719","2023","MUS",76.5658497923549,"-0.032 (60th percentile)"
"3720","2024","MUS",74.131243592357,"-0.032 (60th percentile)"
"3721","2025","MUS",71.7740518971956,"-0.032 (60th percentile)"
"3722","2026","MUS",69.4918131155223,"-0.032 (60th percentile)"
"3723","2027","MUS",67.2821439285547,"-0.032 (60th percentile)"
"3724","2028","MUS",65.1427368012016,"-0.032 (60th percentile)"
"3725","2029","MUS",63.0713575723267,"-0.032 (60th percentile)"
"3726","2030","MUS",61.0658431216374,"-0.032 (60th percentile)"
"3727","2020","LSO",566.2,"-0.032 (60th percentile)"
"3728","2021","LSO",548.196228943096,"-0.032 (60th percentile)"
"3729","2022","LSO",530.764933640819,"-0.032 (60th percentile)"
"3730","2023","LSO",513.887910768508,"-0.032 (60th percentile)"
"3731","2024","LSO",497.547535822576,"-0.032 (60th percentile)"
"3732","2025","LSO",481.726744715412,"-0.032 (60th percentile)"
"3733","2026","LSO",466.409015955532,"-0.032 (60th percentile)"
"3734","2027","LSO",451.578353394354,"-0.032 (60th percentile)"
"3735","2028","LSO",437.219269521578,"-0.032 (60th percentile)"
"3736","2029","LSO",423.316769291742,"-0.032 (60th percentile)"
"3737","2030","LSO",409.856334465044,"-0.032 (60th percentile)"
"3738","2020","KEN",530,"-0.032 (60th percentile)"
"3739","2021","KEN",513.147300141012,"-0.032 (60th percentile)"
"3740","2022","KEN",496.830474796245,"-0.032 (60th percentile)"
"3741","2023","KEN",481.032484470698,"-0.032 (60th percentile)"
"3742","2024","KEN",465.736831483513,"-0.032 (60th percentile)"
